7.000750921,0,0,1,8,0.102375367,0.775784982,2,1,-0.762436107,-2.068656099,-1.810034256,-0.986495736,-0.608959305,-1.397747097,-1.213358617,-0.773802949,1,1,1,2
11.7965272,1,2,6,11.7965272,-0.436138497,-0.091221021,2,1,0.434709398,-0.138936982,0.655113479,0.036045184,0.523673124,-0.132430078,0.868040497,0.036535338,3,2,3,3
7.702489825,0,0,12,8,0.781471588,-0.520510652,1,0,0.571330136,-0.39957406,-0.228754808,0.330872327,0.730072515,-0.353867804,-0.210168534,0.374236752,3,2,2,3
9.592880486,0,1,6,9.592880486,-0.248535553,-0.743387324,1,0,0.512672964,0.522257673,-0.296200247,-0.127984693,0.638721126,0.633733641,-0.266410245,-0.122419954,3,3,2,2
10.43687266,0,1,0,10.43687266,-0.456996884,0.950254884,2,1,0.50048763,-0.175898742,0.036608762,0.430020594,0.620267627,-0.165733759,0.037183237,0.50446821,3,2,2,3
10.27266186,0,1,3,10.27266186,-0.05611166,1.348640657,2,1,0.137414866,0.213935254,0.503046083,-0.931785505,0.145702307,0.231718512,0.624127434,-0.737935471,2,3,3,2
7.823596086,0,0,8,8,0.551793768,2.522621899,2,1,-0.077698221,0.296905853,1.262355828,-1.323655972,-0.075297476,0.331629439,2.177406112,-0.983918344,2,3,4,1
8.672187663,0,1,12,8.672187663,-0.972624336,0.557528289,2,1,-2.765313922,-0.953781478,-1.277156413,-1.253446324,-1.661405553,-0.752421971,-0.926189589,-0.941578437,1,2,1,1
7.584918755,0,0,5,8,0.656164071,-0.177355886,1,0,1.258337081,1.57651157,0.747271125,0.548361976,2.166685272,2.777552119,1.030492135,0.671783811,4,5,3,3
9.239534388,0,1,1,9.239534388,0.70538493,-0.739135843,1,0,-0.371981476,-1.096034865,-0.05244836,1.281333313,-0.327171571,-0.84403097,-0.051331356,2.0390255,2,1,2,4
12.19797336,1,2,1,12.19797336,0.158159073,-1.109183788,1,0,-1.001955861,0.520178415,-0.498175986,0.637147018,-0.762625056,0.630731059,-0.42342461,0.806190257,1,3,2,3
9.670162704,0,1,1,9.670162704,-0.540717673,-0.454764537,0,0,-1.282720277,-0.303435497,-1.49081122,-2.77144134,-0.929374353,-0.275563471,-1.045443528,-1.743947063,1,2,1,1
9.67403826,0,1,2,9.67403826,0.271834615,-0.234019612,1,0,-0.082360817,0.941704123,-0.472676822,0.568807835,-0.079673484,1.329522937,-0.40442855,0.702047212,2,4,2,3
11.76317243,1,2,6,11.76317243,-0.165855491,-0.087764348,1,0,-0.369199929,-0.548194667,-0.003797265,0.489664161,-0.324983292,-0.468655625,-0.003791157,0.587140808,2,2,2,3
9.76608588,0,1,7,9.76608588,0.017453967,-0.69747039,1,0,1.982696379,1.101568845,0.05509242,1.316945629,4.673302012,1.645909843,0.056399078,2.12182757,5,4,2,5
8.996178501,0,1,7,8.996178501,1.358199434,-0.367897892,1,0,-0.309565136,-0.30993498,0.408920086,-0.573604152,-0.277304383,-0.280969928,0.487161481,-0.487610081,2,2,3,2
11.70532491,1,2,13,11.70532491,0.296663459,0.522251605,1,0,-0.820801796,0.412354425,-0.781815154,0.235141664,-0.647524702,0.480613126,-0.621850506,0.256700541,1,3,1,3
6.340988216,0,0,0,8,-2.3737037,-3.139974463,0,0,-1.534665465,-1.074919982,-1.943913895,-0.844973586,-1.069195815,-0.830651265,-1.280633758,-0.679852756,1,1,1,2
11.47839485,1,2,0,11.47839485,0.755346671,-0.056027218,1,0,-0.527894808,0.136642671,0.198799429,0.192552401,-0.445295811,0.143805196,0.216396716,0.206907628,2,3,2,3
7.794719819,0,0,18,8,-0.261956488,-1.419939481,1,0,0.947927338,-0.90198049,-0.359893448,0.305966595,1.42616357,-0.718160176,-0.317639316,0.342896865,4,2,2,3
8.286000175,0,0,6,8.286000175,0.04457994,-0.248674706,1,0,0.094556907,0.490416845,-0.878920264,0.115961429,0.098441773,0.588205399,-0.68517892,0.121102239,2,3,1,3
8.264276611,0,0,5,8.264276611,-2.25918069,-0.649146562,0,0,-1.024497264,-0.599531685,-1.665027568,-0.157807256,-0.776502032,-0.506766065,-1.138473599,-0.149523199,1,2,1,2
10.42949697,0,1,6,10.42949697,-0.310928555,0.059878896,2,1,-0.460718159,-0.754158446,-0.047543117,0.483618443,-0.395444117,-0.617433567,-0.046621478,0.578609174,2,2,2,3
10.40777945,0,1,16,10.40777945,0.353530542,0.313745865,1,0,0.185856572,-0.349654842,-0.007007143,0.653098274,0.201190367,-0.31364583,-0.006986406,0.831171138,2,2,2,3
9.408233817,0,1,2,9.408233817,-1.445356168,-0.076538486,2,1,-1.080035708,-1.287579337,-1.881738,-1.17891223,-0.810306034,-0.962247921,-1.249602797,-0.895859261,1,1,1,1
9.689499254,0,1,6,9.689499254,-0.896080157,-0.945659298,0,0,-0.280012545,0.974454299,0.413194621,1.133582523,-0.253107503,1.391893375,0.49316128,1.712952723,2,4,3,4
12.06293996,1,2,9,12.06293996,2.436237845,0.909118583,1,0,2.339721168,2.63425032,1.064705161,3.101932551,6.429267997,6.567064762,1.685254564,8.937249824,5,5,4,5
10.19621868,0,1,0,10.19621868,-0.644691482,-0.267986947,0,0,-1.602921025,-1.582029249,-0.373486753,-0.970013961,-1.105710246,-1.13423641,-0.328354514,-0.763055303,1,1,2,2
9.369226234,0,1,10,9.369226234,1.41819689,1.31432826,1,0,0.264212676,1.851789852,0.50173807,1.11546511,0.295778143,3.580521444,0.622153127,1.674856834,3,5,3,4
9.928296927,0,1,3,9.928296927,-0.80718923,0.592980093,2,1,0.391593816,-1.509500789,-0.425995848,-0.85468158,0.463051473,-1.092860209,-0.369074222,-0.68642237,3,1,2,2
2.89311722,0,0,31,8,0.501846706,-1.635768276,1,0,-0.19567649,-2.358921729,-2.276397974,-1.518243756,-0.18175766,-1.545013267,-1.44084416,-1.097880319,2,1,1,1
10.78270856,0,1,2,10.78270856,0.770882635,0.260078966,1,0,-0.351468089,1.781658888,-0.981443779,-1.189103171,-0.310960521,3.364855746,-0.74991618,-0.902158949,2,5,1,1
11.39785876,1,2,13,11.39785876,-0.490039969,-1.384726995,0,0,-0.089543954,0.808645966,0.623648912,1.726487494,-0.086385763,1.088580644,0.815169762,3.200619083,2,4,3,5
11.34986771,1,2,6,11.34986771,-0.575429591,2.217170735,2,1,-0.90517174,-0.552516194,-0.662195281,-0.389936017,-0.701954287,-0.471892222,-0.540821815,-0.346172357,1,2,2,2
